,id,collection,file,date,year,month,day,time,duration,country,channel,title,video_resolution,video_resolution_original,language,recording_location,original_broadcast_date,original_broadcast_time,original_broadcast_timezone,local_broadcast_date,local_broadcast_time,local_broadcast_timezone
1623,t__b0b4b40a_be54_11e5_a248_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0200_US_KABC_Eyewitness_News_6PM.txt,2016-01-19,2016,01,19,0200,0:29:54.46,US,KABC,Eyewitness News 6PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,18:00,America/Los_Angeles
1624,t__7e0ffa14_be54_11e5_a1e2_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0200_US_KCBS_CBS_2_News_at_6.txt,2016-01-19,2016,01,19,0200,0:28:54.71,US,KCBS,CBS 2 News at 6,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,18:00,America/Los_Angeles
1625,t__a82ea174_be54_11e5_936a_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0200_US_KNBC_NBC4_News_at_6pm.txt,2016-01-19,2016,01,19,0200,0:29:54.71,US,KNBC,NBC4 News at 6pm,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,18:00,America/Los_Angeles
1626,t__d8429cfe_be58_11e5_a99d_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0200_US_KOCE_The_PBS_Newshour.txt,2016-01-19,2016,01,19,0200,0:59:55.08,US,KOCE,The PBS Newshour,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,18:00,America/Los_Angeles
1627,t__c8e43d76_be58_11e5_ba31_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0200_US_MSNBC_The_Rachel_Maddow_Show.txt,2016-01-19,2016,01,19,0200,0:59:54.94,US,MSNBC,The Rachel Maddow Show,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,18:00,America/Los_Angeles
1628,t__0ee96d8c_be59_11e5_bdff_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0229_US_KCBS_CBS_Evening_News.txt,2016-01-19,2016,01,19,0229,0:30:55.41,US,KCBS,CBS Evening News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,18:29,America/Los_Angeles
1629,t__d12975f0_be58_11e5_9de6_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0230_QA_AlJazeera_America_Tonight.txt,2016-01-19,2016,01,19,0230,0:29:55.27,QA,AlJazeera,America Tonight,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-18,18:30,America/Los_Angeles
1630,t__0303e5c4_be59_11e5_ae42_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0230_US_KABC_World_News_Tonight_With_David_Muir.txt,2016-01-19,2016,01,19,0230,0:29:53.65,US,KABC,World News Tonight With David Muir,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,18:30,America/Los_Angeles
1631,t__bd28d820_be58_11e5_a96e_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0230_US_KCET_Newsline.txt,2016-01-19,2016,01,19,0230,0:29:53.86,US,KCET,Newsline,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,18:30,America/Los_Angeles
1632,t__dfa1dc4e_be58_11e5_abc0_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0230_US_KNBC_NBC_Nightly_News.txt,2016-01-19,2016,01,19,0230,0:29:55.12,US,KNBC,NBC Nightly News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,18:30,America/Los_Angeles
1633,t__7f804a04_be61_11e5_9ad9_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0300_US_CNN_CNN_Tonight.txt,2016-01-19,2016,01,19,0300,0:59:54.71,US,CNN,CNN Tonight,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,19:00,America/Los_Angeles
1634,t__6f3bea86_be61_11e5_8918_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0300_US_CSPAN_US_Presidential_Politics.txt,2016-01-19,2016,01,19,0300,1:01:55.14,US,CSPAN,US Presidential Politics,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,19:00,America/Los_Angeles
1635,t__7af14e98_be61_11e5_bc54_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0300_US_FOX-News_Hannity.txt,2016-01-19,2016,01,19,0300,0:59:54.96,US,FOX_News,Hannity,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,19:00,America/Los_Angeles
1636,t__07dee77a_be5d_11e5_b34d_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0300_US_KCBS_The_Insider.txt,2016-01-19,2016,01,19,0300,0:29:55.07,US,KCBS,The Insider,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,19:00,America/Los_Angeles
1637,t__067131d6_be5d_11e5_aa02_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0300_US_KNBC_EXTRA.txt,2016-01-19,2016,01,19,0300,0:29:54.82,US,KNBC,EXTRA,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,19:00,America/Los_Angeles
1638,t__325d5b36_be61_11e5_942d_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0300_US_MSNBC_The_Last_Word_With_Lawrence_ODonnell.txt,2016-01-19,2016,01,19,0300,0:59:53.82,US,MSNBC,The Last Word With Lawrence ODonnell,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,19:00,America/Los_Angeles
1639,t__386b69dc_be61_11e5_b492_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0330_US_KCBS_Entertainment_Tonight.txt,2016-01-19,2016,01,19,0330,0:29:53.70,US,KCBS,Entertainment Tonight,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,19:30,America/Los_Angeles
1640,t__4881c2b2_be61_11e5_b295_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0330_US_KNBC_Access_Hollywood.txt,2016-01-19,2016,01,19,0330,0:29:55.35,US,KNBC,Access Hollywood,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,19:30,America/Los_Angeles
1641,t__5368fc6e_be65_11e5_b5ac_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0400_QA_AlJazeera_News.txt,2016-01-19,2016,01,19,0400,0:29:53.80,QA,AlJazeera,News,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-18,20:00,America/Los_Angeles
1642,t__735f4e10_be65_11e5_b886_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0400_US_ComedyCentral_Daily_Show.txt,2016-01-19,2016,01,19,0400,0:30:53.83,US,ComedyCentral,Daily Show,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,20:00,America/Los_Angeles
1643,t__1fc743a6_bda3_11e5_be44_4b9678a06c43,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0400_US_WKYC_Channel_3_News_at_11.txt,2016-01-19,2016,01,19,0400,0:34:58.698,US,WKYC,Channel 3 News at 11,480x360,,ENG,CWRU Cleveland cmm,N/A,N/A,N/A,2016-01-18,23:00,America/New_York
1644,t__cd9f83d2_be69_11e5_bc8f_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0402_US_CSPAN_US_Presidential_Politics.txt,2016-01-19,2016,01,19,0402,0:59:54.03,US,CSPAN,US Presidential Politics,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,20:02,America/Los_Angeles
1645,t__815d6660_be69_11e5_a2aa_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0430_QA_AlJazeera_Inside_Story.txt,2016-01-19,2016,01,19,0430,0:29:53.83,QA,AlJazeera,Inside Story,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-18,20:30,America/Los_Angeles
1646,t__ecfd3f94_be69_11e5_88e8_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0431_US_ComedyCentral_The_Nightly_Show.txt,2016-01-19,2016,01,19,0431,0:31:53.79,US,ComedyCentral,The Nightly Show,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,20:31,America/Los_Angeles
1647,t__6c357730_be7a_11e5_b8c5_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0600_US_KTLA_KTLA_News_at_10PM.txt,2016-01-19,2016,01,19,0600,0:59:53.21,US,KTLA,KTLA News at 10PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,22:00,America/Los_Angeles
1648,t__6e5a148a_be7a_11e5_a770_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0600_US_KTTV-FOX_Ten_OClock_News.txt,2016-01-19,2016,01,19,0600,0:59:53.75,US,KTTV_FOX,Ten OClock News,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,22:00,America/Los_Angeles
1649,t__510d7e8a_be7f_11e5_a0e7_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0700_US_KABC_KABC_7_News_at_11PM.txt,2016-01-19,2016,01,19,0700,0:34:53.52,US,KABC,KABC 7 News at 11PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,23:00,America/Los_Angeles
1650,t__57fb2116_be7f_11e5_a493_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0700_US_KCBS_CBS_2_News_at_11PM.txt,2016-01-19,2016,01,19,0700,0:34:53.58,US,KCBS,CBS 2 News at 11PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,23:00,America/Los_Angeles
1651,t__40a3ae20_be7f_11e5_a1c4_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0700_US_KNBC_Channel_4_News_at_11PM.txt,2016-01-19,2016,01,19,0700,0:34:54.76,US,KNBC,Channel 4 News at 11PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,23:00,America/Los_Angeles
1652,t__75624ba4_be7e_11e5_aba3_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0700_US_KOCE_Tavis_Smiley.txt,2016-01-19,2016,01,19,0700,0:29:53.91,US,KOCE,Tavis Smiley,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,23:00,America/Los_Angeles
1653,t__dcdd7648_be86_11e5_8ad2_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0730_US_KOCE_Charlie_Rose.txt,2016-01-19,2016,01,19,0730,0:59:53.89,US,KOCE,Charlie Rose,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,23:30,America/Los_Angeles
1654,t__ff1fef5a_be87_11e5_8cd3_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0735_US_KABC_Jimmy_Kimmel_Live.txt,2016-01-19,2016,01,19,0735,1:01:53.69,US,KABC,Jimmy Kimmel Live,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,23:35,America/Los_Angeles
1655,t__07daf784_be88_11e5_9743_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0735_US_KCBS_Late_Show_with_Stephen_Colbert.txt,2016-01-19,2016,01,19,0735,1:01:54.83,US,KCBS,Late Show with Stephen Colbert,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,23:35,America/Los_Angeles
1656,t__03fc6eb8_be88_11e5_8bec_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0735_US_KNBC_Tonight_Show_with_Jimmy_Fallon.txt,2016-01-19,2016,01,19,0735,1:01:53.48,US,KNBC,Tonight Show with Jimmy Fallon,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-18,23:35,America/Los_Angeles
1657,t__405878aa_be8f_11e5_bd80_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0830_US_KOCE_Charlie_Rose.txt,2016-01-19,2016,01,19,0830,0:59:53.78,US,KOCE,Charlie Rose,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,00:30,America/Los_Angeles
1658,t__32cc5362_be8c_11e5_99aa_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0837_US_KABC_Nightline.txt,2016-01-19,2016,01,19,0837,0:30:53.52,US,KABC,Nightline,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,00:37,America/Los_Angeles
1659,t__5ddb5392_be90_11e5_8351_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_0837_US_KNBC_Late_Night_with_Seth_Myers.txt,2016-01-19,2016,01,19,0837,0:59:53.42,US,KNBC,Late Night with Seth Myers,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,00:37,America/Los_Angeles
1660,t__faf2305a_be9b_11e5_8729_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1000_US_CNN_Early_Start.txt,2016-01-19,2016,01,19,1000,0:59:53.44,US,CNN,Early Start,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,02:00,America/Los_Angeles
1661,t__32fd6674_bea4_11e5_8729_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1100_QA_AlJazeera_News.txt,2016-01-19,2016,01,19,1100,0:59:54.05,QA,AlJazeera,News,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-19,03:00,America/Los_Angeles
1662,t__6c6b9516_bea4_11e5_be1d_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1100_US_CNN_New_Day.txt,2016-01-19,2016,01,19,1100,0:59:53.82,US,CNN,New Day,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,03:00,America/Los_Angeles
1663,t__6c6b94b2_bea4_11e5_9a55_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1100_US_FOX-News_Fox_and_Friends.txt,2016-01-19,2016,01,19,1100,0:59:53.82,US,FOX_News,Fox and Friends,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,03:00,America/Los_Angeles
1664,t__f2c8d166_beac_11e5_afd1_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1200_US_CNN_New_Day.txt,2016-01-19,2016,01,19,1200,0:59:54.92,US,CNN,New Day,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,04:00,America/Los_Angeles
1665,t__f2c8d1e8_beac_11e5_a400_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1200_US_FOX-News_Fox_and_Friends.txt,2016-01-19,2016,01,19,1200,0:59:53.54,US,FOX_News,Fox and Friends,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,04:00,America/Los_Angeles
1666,t__74f67b84_bea8_11e5_8478_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1200_US_KNBC_Early_Today.txt,2016-01-19,2016,01,19,1200,0:29:54.53,US,KNBC,Early Today,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,04:00,America/Los_Angeles
1667,t__a4a06b2a_beac_11e5_8562_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1230_US_KNBC_Today_in_LA_at_430am.txt,2016-01-19,2016,01,19,1230,0:29:53.73,US,KNBC,Today in LA at 430am,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,04:30,America/Los_Angeles
1668,t__2c355b60_beb5_11e5_ae6c_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1300_US_CNN_New_Day.txt,2016-01-19,2016,01,19,1300,0:59:53.47,US,CNN,New Day,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,05:00,America/Los_Angeles
1669,t__5908d20c_beb5_11e5_87bd_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1300_US_FOX-News_Fox_and_Friends.txt,2016-01-19,2016,01,19,1300,0:59:54.87,US,FOX_News,Fox and Friends,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,05:00,America/Los_Angeles
1670,t__1d77ce5a_beb5_11e5_b24f_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1300_US_KNBC_Today_in_LA_at_5am.txt,2016-01-19,2016,01,19,1300,0:59:54.40,US,KNBC,Today in LA at 5am,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,05:00,America/Los_Angeles
1671,t__598e7e22_bebd_11e5_9254_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1400_QA_AlJazeera_News.txt,2016-01-19,2016,01,19,1400,0:59:53.74,QA,AlJazeera,News,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-19,06:00,America/Los_Angeles
1672,t__bede615c_bebd_11e5_b5c9_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1400_US_CNN_Newsroom.txt,2016-01-19,2016,01,19,1400,0:59:54.99,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,06:00,America/Los_Angeles
1673,t__00a011b2_bebe_11e5_b5d9_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1400_US_FOX-News_Americas_Newsroom.txt,2016-01-19,2016,01,19,1400,0:59:54.93,US,FOX_News,Americas Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,06:00,America/Los_Angeles
1674,t__6c7ba744_bebd_11e5_859d_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1400_US_HLN_HLN_Morning_Express.txt,2016-01-19,2016,01,19,1400,0:59:53.69,US,HLN,HLN Morning Express,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,06:00,America/Los_Angeles
1675,t__5c773c46_bebd_11e5_a526_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1400_US_KCET_Newsroom_Tokyo.txt,2016-01-19,2016,01,19,1400,0:59:53.88,US,KCET,Newsroom Tokyo,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,06:00,America/Los_Angeles
1676,t__85061a74_bebd_11e5_ad53_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1400_US_KNBC_Today_in_LA_at_6am.txt,2016-01-19,2016,01,19,1400,0:59:53.64,US,KNBC,Today in LA at 6am,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,06:00,America/Los_Angeles
1677,t__f65cf832_bebd_11e5_a8c7_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1400_US_KTTV-FOX_Morning_News_at_6AM.txt,2016-01-19,2016,01,19,1400,0:59:53.44,US,KTTV_FOX,Morning News at 6AM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,06:00,America/Los_Angeles
1678,t__de05bbfe_bec5_11e5_9945_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1400_US_MSNBC_Live_with_Jose_Diaz-Balart.txt,2016-01-19,2016,01,19,1400,1:59:55.09,US,MSNBC,Live with Jose Diaz-Balart,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,06:00,America/Los_Angeles
1679,t__0f504fbc_bec6_11e5_a135_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1500_US_CNN_Newsroom.txt,2016-01-19,2016,01,19,1500,0:59:54.79,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,07:00,America/Los_Angeles
1680,t__077000a8_bec6_11e5_a699_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1500_US_FOX-News_Americas_Newsroom.txt,2016-01-19,2016,01,19,1500,0:59:53.51,US,FOX_News,Americas Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,07:00,America/Los_Angeles
1681,t__ce7527ec_bec5_11e5_9562_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1500_US_HLN_HLN_Morning_Express.txt,2016-01-19,2016,01,19,1500,0:59:55.44,US,HLN,HLN Morning Express,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,07:00,America/Los_Angeles
1682,t__de063a84_bec5_11e5_a532_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1500_US_KABC_Good_Morning_America.txt,2016-01-19,2016,01,19,1500,0:59:53.22,US,KABC,Good Morning America,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,07:00,America/Los_Angeles
1683,t__ec0e2150_bec5_11e5_9788_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1500_US_KCBS_This_Morning.txt,2016-01-19,2016,01,19,1500,0:59:53.54,US,KCBS,This Morning,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,07:00,America/Los_Angeles
1684,t__c172dbfc_bec5_11e5_853a_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1500_US_KCET_Democracy_Now.txt,2016-01-19,2016,01,19,1500,0:59:55.25,US,KCET,Democracy Now,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,07:00,America/Los_Angeles
1685,t__10437c64_bec6_11e5_bd95_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1500_US_KNBC_Today_Show.txt,2016-01-19,2016,01,19,1500,0:59:54.94,US,KNBC,Today Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,07:00,America/Los_Angeles
1686,t__8607dc08_bece_11e5_b9bc_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1600_US_CNN_This_Hour_With_Berman_and_Michaela.txt,2016-01-19,2016,01,19,1600,0:59:54.72,US,CNN,This Hour With Berman and Michaela,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,08:00,America/Los_Angeles
1687,t__800b4a42_bece_11e5_9e9d_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1600_US_FOX-News_Happening_Now.txt,2016-01-19,2016,01,19,1600,0:59:54.82,US,FOX_News,Happening Now,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,08:00,America/Los_Angeles
1688,t__30194f0c_bece_11e5_a20f_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1600_US_HLN_HLN_Morning_Express.txt,2016-01-19,2016,01,19,1600,0:59:55.24,US,HLN,HLN Morning Express,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,08:00,America/Los_Angeles
1689,t__42953862_bece_11e5_b08f_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1600_US_KABC_Good_Morning_America.txt,2016-01-19,2016,01,19,1600,0:59:53.83,US,KABC,Good Morning America,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,08:00,America/Los_Angeles
1690,t__717f7bc4_bece_11e5_a198_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1600_US_KCBS_This_Morning.txt,2016-01-19,2016,01,19,1600,0:59:53.78,US,KCBS,This Morning,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,08:00,America/Los_Angeles
1691,t__46f252f0_bece_11e5_8acc_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1600_US_KNBC_Today_Show.txt,2016-01-19,2016,01,19,1600,0:59:54.94,US,KNBC,Today Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,08:00,America/Los_Angeles
1692,t__ad124cae_bed6_11e5_8790_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-19/2016-01-19_1700_US_CNN_Legal_View_With_Ashleigh_Banfield.txt,2016-01-19,2016,01,19,1700,0:59:54.97,US,CNN,Legal View With Ashleigh Banfield,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-19,09:00,America/Los_Angeles
